"NO","시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","동","층","매수자","매도자","건축년도","도로명","해제사유발생일","거래유형","중개사소재지","등기일자"
"735","서울특별시 노원구 월계동","18","18","0","한진한화그랑빌","84.97","202405","11","83,000","-","27","개인","개인","2002","마들로 31","-","중개거래","서울 노원구","-"
"736","서울특별시 노원구 월계동","925","925","0","대동","59.76","202405","12","49,000","-","2","개인","개인","1997","광운로 46","-","중개거래","서울 노원구","-"
"737","서울특별시 노원구 월계동","18","18","0","한진한화그랑빌","84.97","202405","13","81,000","-","17","개인","개인","2002","마들로 31","-","중개거래","서울 노원구","-"
"738","서울특별시 노원구 월계동","448-3","448","3","삼창","77.84","202405","15","51,200","-","1","개인","개인","1984","광운로2나길 50","-","중개거래","서울 노원구, 서울 동대문구","-"
"739","서울특별시 노원구 월계동","924","924","0","초안2","49.6","202405","15","30,000","-","12","개인","개인","1997","우이천로 102","-","중개거래","서울 노원구","-"
"740","서울특별시 노원구 월계동","923","923","0","초안1","39.6","202405","15","26,500","-","15","개인","개인","1998","덕릉로60길 185","-","중개거래","서울 노원구","-"
"741","서울특별시 노원구 월계동","13","13","0","미륭","51.48","202405","17","65,700","-","7","개인","개인","1986","마들로 111","-","중개거래","서울 강남구, 서울 노원구","-"
"742","서울특별시 노원구 월계동","781","781","0","청백4","39.84","202405","18","29,500","-","9","개인","개인","1998","월계로45가길 94","-","중개거래","서울 노원구","-"
"743","서울특별시 노원구 월계동","556","556","0","주공2","44.52","202405","20","37,300","-","14","개인","개인","1992","초안산로1길 18","-","중개거래","서울 강남구, 서울 노원구","-"
"744","서울특별시 노원구 월계동","942","942","0","월계역신도브래뉴","59.8587","202405","21","54,000","-","15","개인","개인","2005","광운로 132","-","중개거래","서울 노원구","-"
"745","서울특별시 노원구 월계동","18","18","0","한진한화그랑빌","84.97","202405","22","83,000","-","13","개인","개인","2002","마들로 31","-","중개거래","서울 노원구","-"
"746","서울특별시 노원구 월계동","320-11","320","11","사슴3","39.6","202405","22","32,800","-","1","개인","개인","1995","월계로55길 15","-","중개거래","서울 노원구","-"
"747","서울특별시 노원구 월계동","556","556","0","주공2","44.94","202405","23","37,500","-","5","개인","개인","1993","초안산로1길 18","-","중개거래","서울 노원구","-"
"748","서울특별시 노원구 월계동","951","951","0","월계센트럴아이파크","84.99","202405","27","92,000","-","18","개인","개인","2020","초안산로2라길 26","-","중개거래","서울 노원구","-"
"749","서울특별시 노원구 월계동","18","18","0","한진한화그랑빌","84.97","202405","27","83,000","-","27","개인","개인","2002","마들로 31","-","중개거래","서울 노원구","-"
"750","서울특별시 노원구 월계동","18","18","0","한진한화그랑빌","139.08","202405","27","95,000","-","19","개인","개인","2002","마들로 31","-","중개거래","서울 노원구","-"
"751","서울특별시 노원구 월계동","448-3","448","3","삼창","56.59","202405","27","46,000","-","11","개인","개인","1984","광운로2나길 50","-","중개거래","서울 노원구","-"
"752","서울특별시 노원구 월계동","436","436","0","동신","71.94","202405","30","54,700","-","11","개인","개인","1983","광운로2나길 30","-","중개거래","서울 노원구","-"
"753","서울특별시 노원구 월계동","942","942","0","월계역신도브래뉴","59.8587","202405","31","59,800","-","6","개인","개인","2005","광운로 132","-","중개거래","서울 노원구","-"
"754","서울특별시 노원구 월계동","944","944","0","풍림아이원","84.303","202406","1","85,000","-","20","개인","개인","2005","화랑로47길 38","-","중개거래","서울 노원구","-"
"755","서울특별시 노원구 월계동","945","945","0","초안산쌍용스윗닷홈","59.92","202406","4","55,000","-","2","개인","개인","2006","덕릉로60길 222","-","중개거래","서울 노원구","-"
"756","서울특별시 노원구 공릉동","725","725","0","풍림아파트A","59.94","202405","7","59,900","101","7","개인","개인","2001","섬밭로 139","-","중개거래","서울 노원구","24.05.21"
"757","서울특별시 노원구 공릉동","670-6","670","6","미라쉘","16.69","202405","8","13,000","-","16","개인","개인","2018","화랑로 441","-","중개거래","서울 노원구, 서울 중랑구","-"
